# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_02500	CLUG_02500	CLUT_02500T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
CLUG_02501	CLUG_02501	CLUT_02501T0	protein_coding	0	0	1	3	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
CLUG_02502	CLUG_02502	CLUT_02502T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_02503	CLUG_02503	CLUT_02503T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02504	CLUG_02504	CLUT_02504T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_02513	CLUG_02513	CLUT_02513T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_02514	CLUG_02514	CLUT_02514T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02515	CLUG_02515	CLUT_02515T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_02516	CLUG_02516	CLUT_02516T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
CLUG_02517	CLUG_02517	CLUT_02517T0	protein_coding	1	0	0	4	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1
CLUG_02518	CLUG_02518	CLUT_02518T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
CLUG_02519	CLUG_02519	CLUT_02519T0	protein_coding	0	0	1	5	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3
CLUG_02520	CLUG_02520	CLUT_02520T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4
CLUG_02521	CLUG_02521	CLUT_02521T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2
CLUG_02522	CLUG_02522	CLUT_02522T0	protein_coding	1	0	0	4	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1
CLUG_02523	CLUG_02523	CLUT_02523T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2
CLUG_02524	CLUG_02524	CLUT_02524T0	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
CLUG_02525	CLUG_02525	CLUT_02525T0	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1
CLUG_02526	CLUG_02526	CLUT_02526T0	protein_coding	0	0	1	4	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0
CLUG_02527	CLUG_02527	CLUT_02527T0	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
CLUG_02528	CLUG_02528	CLUT_02528T0	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
CLUG_02529	CLUG_02529	CLUT_02529T0	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CLUG_02530	CLUG_02530	CLUT_02530T0	protein_coding	5	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
CLUG_02531	CLUG_02531	CLUT_02531T0	protein_coding	1	0	0	8	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	5
CLUG_02532	CLUG_02532	CLUT_02532T0	protein_coding	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8
CLUG_02533	CLUG_02533	CLUT_02533T0	protein_coding	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3
CLUG_02534	CLUG_02534	CLUT_02534T0	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4
CLUG_02535	CLUG_02535	CLUT_02535T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
CLUG_02536	CLUG_02536	CLUT_02536T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
CLUG_02537	CLUG_02537	CLUT_02537T0	protein_coding	0	0	1	4	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1
CLUG_02538	CLUG_02538	CLUT_02538T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
CLUG_02539	CLUG_02539	CLUT_02539T0	protein_coding	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
CLUG_02540	CLUG_02540	CLUT_02540T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CLUG_02541	CLUG_02541	CLUT_02541T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CLUG_02542	CLUG_02542	CLUT_02542T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02543	CLUG_02543	CLUT_02543T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_02550	CLUG_02550	CLUT_02550T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02551	CLUG_02551	CLUT_02551T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02552	CLUG_02552	CLUT_02552T0	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
CLUG_02553	CLUG_02553	CLUT_02553T0	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
CLUG_02554	CLUG_02554	CLUT_02554T0	protein_coding	0	0	1	12	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	11
CLUG_02555	CLUG_02555	CLUT_02555T0	protein_coding	1	0	1	12	0	0	0	0	8	1	0	0	1	0	0	0	0	0	0	4
CLUG_02556	CLUG_02556	CLUT_02556T0	protein_coding	0	0	0	14	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	4
CLUG_02557	CLUG_02557	CLUT_02557T0	protein_coding	1	0	1	16	0	0	0	0	10	1	0	0	1	0	0	0	0	0	0	6
CLUG_02558	CLUG_02558	CLUT_02558T0	protein_coding	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4
CLUG_02559	CLUG_02559	CLUT_02559T0	protein_coding	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6
CLUG_02560	CLUG_02560	CLUT_02560T0	protein_coding	2	0	0	6	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	4
CLUG_02561	CLUG_02561	CLUT_02561T0	protein_coding	1	0	0	7	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	5
CLUG_02562	CLUG_02562	CLUT_02562T0	protein_coding	2	0	0	6	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	4
CLUG_02563	CLUG_02563	CLUT_02563T0	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2
CLUG_02564	CLUG_02564	CLUT_02564T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2
CLUG_02565	CLUG_02565	CLUT_02565T0	protein_coding	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
CLUG_02566	CLUG_02566	CLUT_02566T0	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
CLUG_02567	CLUG_02567	CLUT_02567T0	protein_coding	1	1	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	3
CLUG_02568	CLUG_02568	CLUT_02568T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
CLUG_02569	CLUG_02569	CLUT_02569T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
CLUG_02570	CLUG_02570	CLUT_02570T0	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
CLUG_02571	CLUG_02571	CLUT_02571T0	protein_coding	1	0	0	31	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	1
CLUG_02572	CLUG_02572	CLUT_02572T0	protein_coding	5	0	0	27	0	0	0	0	25	5	0	0	0	0	0	0	0	0	0	2
CLUG_02573	CLUG_02573	CLUT_02573T0	protein_coding	0	0	0	34	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	3
CLUG_02574	CLUG_02574	CLUT_02574T0	protein_coding	0	0	0	39	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30
CLUG_02575	CLUG_02575	CLUT_02575T0	protein_coding	0	0	0	26	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	9
CLUG_02576	CLUG_02576	CLUT_02576T0	protein_coding	0	1	1	12	0	0	0	0	11	0	0	0	1	0	0	0	0	0	1	1
CLUG_02577	CLUG_02577	CLUT_02577T0	protein_coding	1	5	4	12	0	0	0	0	4	1	0	0	4	0	0	0	0	0	5	8
CLUG_02578	CLUG_02578	CLUT_02578T0	protein_coding	0	0	0	21	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9
CLUG_02579	CLUG_02579	CLUT_02579T0	protein_coding	1	2	0	22	0	0	0	0	12	1	0	0	0	0	0	0	0	0	2	10
CLUG_02580	CLUG_02580	CLUT_02580T0	protein_coding	0	0	0	26	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17
CLUG_02581	CLUG_02581	CLUT_02581T0	protein_coding	0	2	1	25	0	0	1	0	9	0	0	0	0	0	0	0	0	0	2	16
CLUG_02582	CLUG_02582	CLUT_02582T0	protein_coding	0	2	0	26	0	0	0	0	16	0	0	0	0	0	0	0	0	0	2	10
CLUG_02583	CLUG_02583	CLUT_02583T0	protein_coding	1	0	1	24	0	0	0	0	14	0	0	0	1	0	1	0	0	0	0	10
CLUG_02584	CLUG_02584	CLUT_02584T0	protein_coding	0	0	1	25	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	14
CLUG_02585	CLUG_02585	CLUT_02585T0	protein_coding	1	1	0	23	0	0	0	0	11	1	0	0	0	0	0	0	0	0	1	12
CLUG_02586	CLUG_02586	CLUT_02586T0	protein_coding	1	0	1	55	0	0	0	0	15	1	0	0	1	0	0	0	0	0	0	40
CLUG_02587	CLUG_02587	CLUT_02587T0	protein_coding	0	4	1	71	0	0	0	0	18	0	0	0	1	0	0	0	0	0	4	53
CLUG_02588	CLUG_02588	CLUT_02588T0	protein_coding	0	7	2	56	0	0	0	0	21	0	0	0	2	0	0	0	0	0	7	35
CLUG_02589	CLUG_02589	CLUT_02589T0	protein_coding	0	1	3	63	0	0	0	0	19	0	0	0	3	0	0	0	0	0	1	44
CLUG_02590	CLUG_02590	CLUT_02590T0	protein_coding	0	0	4	62	0	0	0	0	48	0	0	0	4	0	0	0	0	0	0	14
CLUG_02591	CLUG_02591	CLUT_02591T0	protein_coding	0	5	3	70	0	0	0	0	51	0	0	0	3	0	0	0	0	0	5	19
CLUG_02592	CLUG_02592	CLUT_02592T0	protein_coding	0	0	0	45	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	19
CLUG_02593	CLUG_02593	CLUT_02593T0	protein_coding	0	5	0	76	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	60
CLUG_02594	CLUG_02594	CLUT_02594T0	protein_coding	0	0	0	76	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	59
CLUG_02595	CLUG_02595	CLUT_02595T0	protein_coding	0	4	0	74	0	0	0	0	22	0	0	0	0	0	0	0	0	0	4	52
CLUG_02596	CLUG_02596	CLUT_02596T0	protein_coding	0	8	4	77	0	0	0	0	25	0	0	0	4	0	0	0	0	0	8	52
CLUG_02597	CLUG_02597	CLUT_02597T0	protein_coding	0	0	1	95	0	0	0	0	62	0	0	0	1	0	0	0	0	0	0	33
CLUG_02598	CLUG_02598	CLUT_02598T0	protein_coding	0	1	0	97	0	0	0	0	38	0	0	0	0	0	0	0	0	0	1	59
CLUG_02599	CLUG_02599	CLUT_02599T0	protein_coding	0	4	3	85	0	0	0	0	34	0	0	0	3	0	0	0	0	0	4	51
CLUG_02600	CLUG_02600	CLUT_02600T0	protein_coding	0	0	4	73	0	0	0	0	27	0	0	0	4	0	0	0	0	0	0	46
CLUG_02601	CLUG_02601	CLUT_02601T0	protein_coding	0	5	3	47	0	0	0	0	28	0	0	0	3	0	0	0	0	0	5	19
CLUG_02602	CLUG_02602	CLUT_02602T0	protein_coding	0	5	0	49	0	0	0	0	13	0	0	0	0	0	0	0	0	0	5	36
CLUG_02603	CLUG_02603	CLUT_02603T0	protein_coding	2	2	0	52	0	0	0	0	14	2	0	0	0	0	0	0	0	0	2	38
CLUG_02604	CLUG_02604	CLUT_02604T0	protein_coding	0	0	0	45	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	37
CLUG_02605	CLUG_02605	CLUT_02605T0	protein_coding	0	2	3	26	0	0	0	0	6	0	0	0	3	0	0	0	0	0	2	20
CLUG_02606	CLUG_02606	CLUT_02606T0	protein_coding	0	0	0	24	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	16
CLUG_02607	CLUG_02607	CLUT_02607T0	protein_coding	0	2	2	29	0	0	0	0	14	0	0	0	2	0	0	0	0	0	2	15
CLUG_02608	CLUG_02608	CLUT_02608T0	protein_coding	0	0	2	31	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	22
CLUG_02609	CLUG_02609	CLUT_02609T0	protein_coding	0	5	1	29	0	0	0	0	8	0	0	0	1	0	0	0	0	0	5	21
CLUG_02610	CLUG_02610	CLUT_02610T0	protein_coding	0	0	0	32	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	14
CLUG_02611	CLUG_02611	CLUT_02611T0	protein_coding	0	0	2	36	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	13
CLUG_02612	CLUG_02612	CLUT_02612T0	protein_coding	0	1	0	58	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	36
CLUG_02613	CLUG_02613	CLUT_02613T0	protein_coding	0	1	0	68	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	48
CLUG_02614	CLUG_02614	CLUT_02614T0	protein_coding	0	0	4	65	0	0	0	0	11	0	0	0	4	0	0	0	0	0	0	54
CLUG_02615	CLUG_02615	CLUT_02615T0	protein_coding	0	4	0	65	0	0	0	0	54	0	0	0	0	0	0	0	0	0	4	11
CLUG_02616	CLUG_02616	CLUT_02616T0	protein_coding	2	16	3	65	0	0	0	0	50	2	0	0	3	0	0	0	0	0	16	15
CLUG_02617	CLUG_02617	CLUT_02617T0	protein_coding	0	7	7	94	0	0	0	0	36	0	0	0	7	0	0	0	0	0	7	58
CLUG_02618	CLUG_02618	CLUT_02618T0	protein_coding	0	5	0	121	0	0	0	0	54	0	0	0	0	0	0	0	0	0	5	67
CLUG_02619	CLUG_02619	CLUT_02619T0	protein_coding	0	7	4	97	0	0	0	0	39	0	0	0	4	0	0	0	0	0	7	58
CLUG_02620	CLUG_02620	CLUT_02620T0	protein_coding	0	9	6	84	0	0	0	0	59	0	0	0	6	0	0	0	0	0	9	25
CLUG_02621	CLUG_02621	CLUT_02621T0	protein_coding	0	4	0	83	0	0	0	0	19	0	0	0	0	0	0	0	0	0	4	64
CLUG_02622	CLUG_02622	CLUT_02622T0	protein_coding	0	6	2	118	0	0	0	0	42	0	0	0	2	0	0	0	0	0	6	76
CLUG_02623	CLUG_02623	CLUT_02623T0	protein_coding	0	4	2	50	0	0	0	0	2	0	0	0	2	0	0	0	0	0	4	48
CLUG_02624	CLUG_02624	CLUT_02624T0	protein_coding	0	1	0	55	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	44
CLUG_02625	CLUG_02625	CLUT_02625T0	protein_coding	0	2	0	91	0	0	0	0	49	0	0	0	0	0	0	0	0	0	2	42
CLUG_02626	CLUG_02626	CLUT_02626T0	protein_coding	0	1	2	106	0	0	0	0	48	0	0	0	2	0	0	0	0	0	1	58
CLUG_02627	CLUG_02627	CLUT_02627T0	protein_coding	0	3	0	91	0	0	0	0	43	0	0	0	0	0	0	0	0	0	3	48
CLUG_02628	CLUG_02628	CLUT_02628T0	protein_coding	0	7	2	117	0	0	0	0	50	0	0	0	2	0	0	0	0	0	7	67
CLUG_02629	CLUG_02629	CLUT_02629T0	protein_coding	1	12	4	123	0	0	0	0	64	1	0	0	4	0	0	0	0	0	12	59
CLUG_02630	CLUG_02630	CLUT_02630T0	protein_coding	0	8	3	88	0	0	0	0	68	0	0	0	3	0	0	0	0	0	8	20
CLUG_02631	CLUG_02631	CLUT_02631T0	protein_coding	0	5	0	71	0	0	0	0	56	0	0	0	0	0	0	0	0	0	5	15
CLUG_02632	CLUG_02632	CLUT_02632T0	protein_coding	0	0	0	69	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	12
CLUG_02633	CLUG_02633	CLUT_02633T0	protein_coding	0	2	2	105	0	0	0	0	46	0	0	0	2	0	0	0	0	0	2	59
CLUG_02634	CLUG_02634	CLUT_02634T0	protein_coding	0	0	0	77	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	56
CLUG_02635	CLUG_02635	CLUT_02635T0	protein_coding	0	0	0	86	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	68
CLUG_02636	CLUG_02636	CLUT_02636T0	protein_coding	0	6	0	91	0	0	0	0	77	0	0	0	0	0	0	0	0	0	6	14
CLUG_02637	CLUG_02637	CLUT_02637T0	protein_coding	1	3	1	97	0	0	0	0	62	1	0	0	1	0	0	0	0	0	3	35
CLUG_02638	CLUG_02638	CLUT_02638T0	protein_coding	5	3	5	97	0	0	1	0	56	4	0	0	4	0	0	1	0	0	3	41
CLUG_02639	CLUG_02639	CLUT_02639T0	protein_coding	0	0	0	139	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	74
CLUG_02640	CLUG_02640	CLUT_02640T0	protein_coding	0	7	0	150	0	0	0	0	71	0	0	0	0	0	0	0	0	0	7	79
CLUG_02641	CLUG_02641	CLUT_02641T0	protein_coding	0	0	0	145	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	68
CLUG_02642	CLUG_02642	CLUT_02642T0	protein_coding	0	1	0	143	0	0	0	0	90	0	0	0	0	0	0	0	0	0	1	53
CLUG_02643	CLUG_02643	CLUT_02643T0	protein_coding	0	41	6	150	0	0	0	0	70	0	0	0	6	0	0	0	0	0	41	80
CLUG_02644	CLUG_02644	CLUT_02644T0	protein_coding	0	4	5	158	0	0	0	0	85	0	0	0	5	0	0	0	0	0	4	73
CLUG_02645	CLUG_02645	CLUT_02645T0	protein_coding	1	8	5	164	0	0	0	0	74	0	0	0	5	1	0	0	1	0	8	90
CLUG_02646	CLUG_02646	CLUT_02646T0	protein_coding	0	9	10	139	0	0	0	0	72	0	0	0	10	0	0	0	0	0	9	67
CLUG_02647	CLUG_02647	CLUT_02647T0	protein_coding	0	10	2	99	0	0	0	0	81	0	0	0	2	0	0	0	0	0	10	18
CLUG_02648	CLUG_02648	CLUT_02648T0	protein_coding	2	8	1	92	0	0	0	0	92	2	0	0	1	0	0	0	0	0	8	0
CLUG_02649	CLUG_02649	CLUT_02649T0	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
CLUG_02650	CLUG_02650	CLUT_02650T0	protein_coding	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
CLUG_02651	CLUG_02651	CLUT_02651T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_02652	CLUG_02652	CLUT_02652T0	protein_coding	1	0	1	2	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0
CLUG_02653	CLUG_02653	CLUT_02653T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
CLUG_02654	CLUG_02654	CLUT_02654T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
CLUG_02655	CLUG_02655	CLUT_02655T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02656	CLUG_02656	CLUT_02656T0	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLUG_02657	CLUG_02657	CLUT_02657T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_02658	CLUG_02658	CLUT_02658T0	protein_coding	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1
CLUG_02659	CLUG_02659	CLUT_02659T0	protein_coding	1	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11
CLUG_02660	CLUG_02660	CLUT_02660T0	protein_coding	0	0	1	12	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	1
CLUG_02661	CLUG_02661	CLUT_02661T0	protein_coding	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4
CLUG_02662	CLUG_02662	CLUT_02662T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
CLUG_02663	CLUG_02663	CLUT_02663T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_02664	CLUG_02664	CLUT_02664T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
CLUG_02665	CLUG_02665	CLUT_02665T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CLUG_02666	CLUG_02666	CLUT_02666T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_02667	CLUG_02667	CLUT_02667T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CLUG_02668	CLUG_02668	CLUT_02668T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CLUG_02669	CLUG_02669	CLUT_02669T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02670	CLUG_02670	CLUT_02670T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02671	CLUG_02671	CLUT_02671T0	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLUG_02672	CLUG_02672	CLUT_02672T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_02673	CLUG_02673	CLUT_02673T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_02674	CLUG_02674	CLUT_02674T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_02675	CLUG_02675	CLUT_02675T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
CLUG_02676	CLUG_02676	CLUT_02676T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
CLUG_02677	CLUG_02677	CLUT_02677T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CLUG_02678	CLUG_02678	CLUT_02678T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
CLUG_02679	CLUG_02679	CLUT_02679T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
CLUG_02680	CLUG_02680	CLUT_02680T0	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
CLUG_02681	CLUG_02681	CLUT_02681T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
CLUG_02682	CLUG_02682	CLUT_02682T0	protein_coding	1	0	0	43	0	0	0	0	43	1	0	0	0	0	0	0	0	0	0	0
CLUG_02683	CLUG_02683	CLUT_02683T0	protein_coding	0	0	0	44	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	1
CLUG_02684	CLUG_02684	CLUT_02684T0	protein_coding	0	0	0	44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	43
CLUG_02685	CLUG_02685	CLUT_02685T0	protein_coding	0	0	0	55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	54
CLUG_02686	CLUG_02686	CLUT_02686T0	protein_coding	0	2	0	86	0	0	0	0	77	0	0	0	0	0	0	0	0	0	2	9
CLUG_02687	CLUG_02687	CLUT_02687T0	protein_coding	0	11	3	128	1	0	0	0	71	0	0	0	2	0	0	0	0	0	11	57
CLUG_02688	CLUG_02688	CLUT_02688T0	protein_coding	0	18	3	162	0	0	0	0	77	0	0	0	3	0	0	0	0	0	18	85
CLUG_02689	CLUG_02689	CLUT_02689T0	protein_coding	0	0	0	170	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	87
CLUG_02690	CLUG_02690	CLUT_02690T0	protein_coding	0	24	1	164	0	0	0	0	88	0	0	0	1	0	0	0	0	0	24	76
CLUG_02691	CLUG_02691	CLUT_02691T0	protein_coding	0	14	11	151	0	0	0	0	73	0	0	0	11	0	0	0	0	0	14	78
CLUG_02692	CLUG_02692	CLUT_02692T0	protein_coding	0	18	1	179	0	0	0	0	71	0	0	0	1	0	0	0	0	0	18	108
CLUG_02693	CLUG_02693	CLUT_02693T0	protein_coding	0	8	0	164	0	0	0	0	86	0	0	0	0	0	0	0	0	0	8	78
CLUG_02694	CLUG_02694	CLUT_02694T0	protein_coding	0	10	3	146	0	0	0	0	40	0	0	0	3	0	0	0	0	0	10	106
CLUG_02695	CLUG_02695	CLUT_02695T0	protein_coding	1	9	4	128	0	0	0	0	52	1	0	0	4	0	0	0	0	0	9	76
CLUG_02696	CLUG_02696	CLUT_02696T0	protein_coding	0	4	2	140	0	0	0	0	103	0	0	0	2	0	0	0	0	0	4	37
CLUG_02697	CLUG_02697	CLUT_02697T0	protein_coding	0	10	2	191	0	0	0	0	144	0	0	0	2	0	0	0	0	0	10	47
CLUG_02698	CLUG_02698	CLUT_02698T0	protein_coding	0	4	0	192	0	0	0	0	54	0	0	0	0	0	0	0	0	0	4	138
CLUG_02699	CLUG_02699	CLUT_02699T0	protein_coding	0	5	1	194	0	0	0	0	100	0	0	0	1	0	0	0	0	0	5	94
CLUG_02700	CLUG_02700	CLUT_02700T0	protein_coding	0	37	3	263	0	0	0	0	131	0	0	0	3	0	0	0	0	0	37	132
CLUG_02701	CLUG_02701	CLUT_02701T0	protein_coding	1	10	0	291	0	0	0	0	122	1	0	0	0	0	0	0	0	0	10	169
CLUG_02702	CLUG_02702	CLUT_02702T0	protein_coding	2	23	5	305	0	0	0	0	129	2	0	0	5	0	0	0	0	0	23	176
